Order ID,Status,seller city,seller state,seller-postal-code,ship-country,B2B
403-2079921-1244300,Cancelled,DHAMNOD DHAR DISTRICT,MADHYA PRADESH,454552,IN,FALSE
402-8019936-6115500,Cancelled,MYSURU,KARNATAKA,570016,IN,FALSE
406-6711228-7576354,Cancelled,BENGALURU,KARNATAKA,560037,IN,FALSE
171-1425554-3718756,Shipped,BENGALURU,KARNATAKA,560070,IN,FALSE
407-9906412-0889129,Shipped,CHAKDAHA,WEST BENGAL,741222,IN,FALSE
408-8991303-6559523,Shipped,CHENNAI,TAMIL NADU,600082,IN,FALSE
408-6046797-8945127,Shipped,KOLKATA,WEST BENGAL,700044,IN,FALSE
171-2134173-5385136,Shipped,CHIKKAMAGALURU,KARNATAKA,577101,IN,FALSE
402-2155477-9353103,Shipped,BHUBANESWAR,ODISHA,751003,IN,FALSE
407-8580022-5578715,Shipped - Delivered to Buyer,GURUGRAM,HARYANA,122018,IN,FALSE
402-1572540-8678700,Shipped,KOLKATA,WEST BENGAL,700050,IN,FALSE
171-1887627-9813158,Shipped,VISAKHAPATNAM,ANDHRA PRADESH,530016,IN,FALSE
408-7712483-3825907,Shipped - Delivered to Buyer,ALLAHABAD,UTTAR PRADESH,211004,IN,FALSE
402-3621298-2630741,Cancelled,MYSURU,KARNATAKA,570016,IN,FALSE
404-8745561-3169903,Shipped,LUCKNOW,UTTAR PRADESH,226022,IN,FALSE
404-1508602-9433941,Shipped,KOLKATA,WEST BENGAL,700089,IN,FALSE
171-9371949-6030721,Shipped,MALDA,WEST BENGAL,732101,IN,FALSE
171-2705563-6985105,Shipped,DIMAPUR,NAGALAND,797112,IN,FALSE
171-3537751-4007556,Shipped,Nellore,ANDHRA PRADESH,524314,IN,FALSE
408-5990312-3581165,Shipped,PUDUCHERRY,PUDUCHERRY,605008,IN,FALSE
403-6062596-1220349,Shipped,CUNCOLIM,GOA,403703,IN,FALSE
171-8220241-5105927,Shipped,CHIKKAMAGALURU,KARNATAKA,577101,IN,FALSE
408-9405529-3743511,Shipped,Hyderabad,TELANGANA,500068,IN,FALSE
402-3595365-1666728,Cancelled,NOIDA,UTTAR PRADESH,201301,IN,FALSE
407-3271219-3762757,Shipped,PUNE,MAHARASHTRA,411028,IN,FALSE
402-3660716-8589107,Shipped - Delivered to Buyer,trivandrum,KERALA,695003,IN,FALSE
171-3953233-6135505,Shipped,KANPUR,UTTAR PRADESH,208027,IN,FALSE
402-5525660-2118707,Shipped,CHINNALAPATTI,TAMIL NADU,624301,IN,FALSE
406-9941718-1734719,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560072,IN,FALSE
171-1297873-2176339,Shipped,HYDERABAD,TELANGANA,500073,IN,FALSE
407-6401192-4057954,Shipped,BENGALURU,KARNATAKA,560100,IN,FALSE
406-3397500-8084361,Shipped,BENGALURU,KARNATAKA,560072,IN,FALSE
171-9620288-8918704,Cancelled,BAGESHWAR,UTTARAKHAND,263642,IN,FALSE
402-8089760-1132331,Shipped,NEW DELHI,DELHI,110059,IN,FALSE
403-7042175-3905937,Shipped,BARRACKPORE,WEST BENGAL,700122,IN,FALSE
407-4629176-4141949,Shipped,Dombivali  east,MAHARASHTRA,421201,IN,FALSE
171-7306449-0588335,Shipped,NEW DELHI,DELHI,110017,IN,FALSE
407-1396965-6726703,Shipped,PATNA,BIHAR,801105,IN,FALSE
407-0624641-6557144,Shipped,Hyderabad,TELANGANA,500070,IN,FALSE
405-8444009-8723509,Shipped,New delhi,DELHI,110085,IN,FALSE
406-5729580-2175565,Shipped,NEW TOWN,WEST BENGAL,700135,IN,FALSE
404-2255967-5457950,Shipped,HYDERABAD,TELANGANA,502319,IN,FALSE
408-5020509-5674715,Shipped - Returned to Seller,NEW DELHI,DELHI,110096,IN,FALSE
407-7642883-3094732,Shipped - Delivered to Buyer,SIBSAGAR,ASSAM,785667,IN,FALSE
404-7608918-0571517,Shipped,JAMMU,JAMMU & KASHMIR,180015,IN,FALSE
171-6589781-2209965,Shipped,Pune,MAHARASHTRA,411019,IN,FALSE
405-9442254-2207515,Shipped - Delivered to Buyer,Pathanapuram,KERALA,689695,IN,FALSE
405-3071731-6600369,Shipped,Pathanapuram,KERALA,689695,IN,FALSE
404-6026001-1717923,Cancelled,JAUNPUR,UTTAR PRADESH,222001,IN,FALSE
404-4026534-0431517,Cancelled,SOLAPUR,MAHARASHTRA,413001,IN,FALSE
406-4970885-3273941,Shipped - Delivered to Buyer,PUNE,MAHARASHTRA,411047,IN,FALSE
406-2942566-8263534,Shipped - Delivered to Buyer,MAHBUBNAGAR,TELANGANA,509001,IN,FALSE
406-7501816-7391539,Shipped - Delivered to Buyer,Nk sweets Vikasnagar,UTTARAKHAND,248198,IN,FALSE
408-3137526-3167563,Shipped,DARJEELING,WEST BENGAL,734101,IN,FALSE
408-5211576-2061139,Shipped,RANCHI,JHARKHAND,834001,IN,FALSE
406-9632792-8869139,Shipped,BENGALURU,KARNATAKA,560019,IN,FALSE
408-7971979-8745937,Shipped - Delivered to Buyer,LUDHIANA,PUNJAB,141001,IN,FALSE
405-5166820-2566738,Shipped,BENGALURU,KARNATAKA,560076,IN,FALSE
405-8932002-4271522,Shipped,HYDERABAD,TELANGANA,500043,IN,FALSE
404-1855398-2642751,Shipped,MUZAFFARPUR,BIHAR,842002,IN,FALSE
408-0912805-7526753,Shipped,MUMBAI,MAHARASHTRA,400101,IN,FALSE
402-2403704-9667560,Shipped,SECUNDERABAD,TELANGANA,500011,IN,FALSE
405-2569549-3466719,Shipped,Sonbhadra,UTTAR PRADESH,231216,IN,FALSE
405-2822825-3877133,Shipped,LUCKNOW,UTTAR PRADESH,226010,IN,FALSE
171-5222377-4501935,Shipped,KAKINADA,ANDHRA PRADESH,533003,IN,FALSE
171-2644368-7969167,Shipped,KAKINADA,ANDHRA PRADESH,533003,IN,FALSE
171-1758807-7455529,Shipped,HALDIA,WEST BENGAL,721635,IN,FALSE
404-5848202-7366725,Cancelled,HYDERABAD,TELANGANA,500056,IN,FALSE
408-8224264-0017161,Shipped,NEW DELHI,DELHI,110016,IN,FALSE
408-6529937-6381928,Shipped,Tivim,GOA,403502,IN,FALSE
407-2028379-9672355,Shipped,CHENNAI,TAMIL NADU,600024,IN,FALSE
402-9221687-4573915,Shipped,HYDERABAD,TELANGANA,500053,IN,FALSE
405-2668017-2013957,Shipped,Agra,UTTAR PRADESH,282001,IN,FALSE
408-3337319-8990747,Shipped,MANDVI KACHCHH DISTRICT,Gujarat,370465,IN,FALSE
407-1256885-2004349,Shipped,SAMBALPUR,ODISHA,768004,IN,FALSE
404-3723311-1030756,Shipped,KANNIYAKUMARI,TAMIL NADU,629701,IN,FALSE
171-5542306-9306709,Cancelled,"Chinchwad ,Pune",MAHARASHTRA,411019,IN,FALSE
406-3702147-1800341,Shipped - Delivered to Buyer,HYDERABAD,TELANGANA,500094,IN,FALSE
404-5867260-9073129,Cancelled,CHENNAI,TAMIL NADU,600091,IN,FALSE
404-0532727-2082745,Shipped,Hyderabad,TELANGANA,500008,IN,FALSE
403-8966287-7773106,Shipped,BENGALURU,KARNATAKA,560036,IN,FALSE
408-1512444-4965152,Shipped,PURNIA,BIHAR,854301,IN,FALSE
171-9451879-3651542,Shipped,kolkata,WEST BENGAL,700059,IN,FALSE
408-8501185-0578768,Cancelled,PUDUCHERRY,PUDUCHERRY,605008,IN,FALSE
402-0251823-0845133,Shipped - Delivered to Buyer,SHILLONG,MEGHALAYA,793022,IN,FALSE
408-5190897-8781155,Shipped,PUNE,MAHARASHTRA,411057,IN,FALSE
403-3109934-4911514,Shipped,TADEPALLIGUDEM,ANDHRA PRADESH,534101,IN,FALSE
407-0718034-7893108,Shipped,Ghaziabad,UTTAR PRADESH,201001,IN,FALSE
404-0752237-5721965,Shipped,HYDERABAD,TELANGANA,500090,IN,FALSE
403-6818986-3510737,Cancelled,BENGALURU,KARNATAKA,560036,IN,FALSE
403-4673019-6572340,Shipped,GWALIOR,MADHYA PRADESH,474001,IN,FALSE
171-4549643-0067500,Cancelled,AKOLA,MAHARASHTRA,444101,IN,FALSE
404-3622512-3887551,Shipped,JORHAT,ASSAM,785001,IN,FALSE
406-6906315-9570765,Shipped,CHENNAI,TAMIL NADU,600100,IN,FALSE
407-3562449-1962729,Shipped - Delivered to Buyer,RAMANAGARA,KARNATAKA,562159,IN,FALSE
408-2593644-6317933,Shipped,Vijayapur,KARNATAKA,586109,IN,FALSE
407-7607527-1189964,Shipped - Rejected by Buyer,RAMANAGARA,KARNATAKA,562159,IN,FALSE
405-7398388-2654744,Shipped,BOKARO STEEL CITY,JHARKHAND,827001,IN,FALSE
405-5066690-4132337,Shipped,BENGALURU,KARNATAKA,560008,IN,FALSE
408-6466311-6949931,Shipped,LUCKNOW,UTTAR PRADESH,226002,IN,FALSE
171-4643830-2345965,Cancelled,MUMBAI,MAHARASHTRA,400101,IN,FALSE
404-1051549-5381167,Shipped - Delivered to Buyer,KHAMMAM,TELANGANA,507003,IN,FALSE
406-7625210-8793109,Shipped,CHENNAI,TAMIL NADU,600041,IN,FALSE
406-8665288-2025908,Shipped,NEW DELHI,DELHI,110084,IN,FALSE
408-6732772-4525113,Shipped - Delivered to Buyer,AURANGABAD,MAHARASHTRA,431002,IN,FALSE
171-7068385-2777168,Shipped - Delivered to Buyer,Pune,MAHARASHTRA,411014,IN,FALSE
405-9930530-1209919,Shipped,GADARWARA,MADHYA PRADESH,487551,IN,FALSE
407-0288006-5535531,Shipped,HYDERABAD,TELANGANA,500050,IN,FALSE
403-6363820-3080315,Shipped,PUDUCHERRY,PUDUCHERRY,605001,IN,FALSE
408-7937211-8974712,Shipped,SHIRDI,MAHARASHTRA,423109,IN,FALSE
407-4283259-6933941,Shipped,VELLORE,TAMIL NADU,632004,IN,FALSE
407-3630361-4581152,Cancelled,VELLORE,TAMIL NADU,632004,IN,FALSE
408-6348199-2089932,Shipped,RANCHI,JHARKHAND,834002,IN,FALSE
408-5824761-8505932,Shipped - Delivered to Buyer,noida,UTTAR PRADESH,201301,IN,FALSE
406-0673842-3693910,Shipped,Mangaluru,KARNATAKA,575007,IN,FALSE
405-0722232-7258752,Shipped,SINGRAULI,MADHYA PRADESH,486889,IN,FALSE
408-0224364-7467540,Shipped,NEW DELHI,DELHI,110063,IN,FALSE
408-2445040-0957913,Shipped,BENGALURU,KARNATAKA,560077,IN,FALSE
406-8412164-3153129,Shipped,MUMBAI,MAHARASHTRA,400097,IN,FALSE
407-5524319-6977912,Cancelled,THRIPPUNITHURA,KERALA,682301,IN,FALSE
407-7757868-6086759,Shipped,NEW DELHI,DELHI,110017,IN,FALSE
171-5065107-7793119,Shipped,GHAZIABAD,UTTAR PRADESH,201014,IN,FALSE
403-0216195-8439543,Shipped,KENDUJHAR,ODISHA,758001,IN,FALSE
402-9874837-4557125,Shipped,MUMBAI,MAHARASHTRA,400066,IN,FALSE
408-8892348-9765950,Shipped,THANE,MAHARASHTRA,401107,IN,FALSE
408-6417023-0253911,Shipped,THANE,MAHARASHTRA,401107,IN,FALSE
407-4004149-2857161,Shipped,KALYAN,MAHARASHTRA,421201,IN,FALSE
404-6408992-6781106,Shipped,CHENNAI,TAMIL NADU,600015,IN,FALSE
407-9345273-2408359,Shipped,CHENNAI,TAMIL NADU,600115,IN,FALSE
408-0266080-9401113,Shipped - Returned to Seller,GURUGRAM,HARYANA,122022,IN,FALSE
404-6096382-3389133,Shipped - Delivered to Buyer,LUDHIANA,PUNJAB,141012,IN,FALSE
405-9737320-3923530,Shipped,Nerul,GOA,403114,IN,FALSE
402-7908398-5262750,Shipped,IMPHAL,MANIPUR,795004,IN,FALSE
407-6861831-9368312,Cancelled,PALASBARI,ASSAM,781120,IN,FALSE
406-4290163-4557960,Cancelled,HYDERABAD,TELANGANA,500090,IN,FALSE
405-9000587-4386763,Shipped,PUNE,MAHARASHTRA,411057,IN,FALSE
404-7760595-7490722,Cancelled,Chikkaballapur,KARNATAKA,562101,IN,FALSE
403-8206114-6438765,Shipped,Andul near maya stores,WEST BENGAL,711302,IN,FALSE
404-6734371-2217151,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560078,IN,FALSE
403-9844758-9663515,Shipped,MUMBAI,MAHARASHTRA,400067,IN,FALSE
402-1037282-5400318,Shipped,Mumbai,MAHARASHTRA,400078,IN,FALSE
408-6497115-2636366,Shipped - Delivered to Buyer,HYDERABAD,TELANGANA,500067,IN,FALSE
408-2311178-4563550,Shipped,HYDERABAD,TELANGANA,500067,IN,FALSE
171-7904830-1900363,Shipped - Delivered to Buyer,HYDERABAD,TELANGANA,500075,IN,FALSE
406-9476969-2801163,Shipped,BENGALURU,KARNATAKA,560011,IN,FALSE
403-2867551-8904322,Shipped,BENGALURU,KARNATAKA,560035,IN,FALSE
407-0133690-8157926,Shipped,SURAT,Gujarat,395007,IN,FALSE
402-2892726-4411563,Cancelled,Mumbai,MAHARASHTRA,400078,IN,FALSE
402-9688522-2179563,Shipped,CHITTOOR,ANDHRA PRADESH,517001,IN,FALSE
404-7977517-7125147,Shipped,KADUR,KARNATAKA,577548,IN,FALSE
403-4009455-2766717,Shipped,SURATGARH,RAJASTHAN,335804,IN,FALSE
408-8960391-6097167,Cancelled,MIRA ROAD,MAHARASHTRA,401107,IN,FALSE
406-9811989-3946709,Shipped,MUMBAI,MAHARASHTRA,400095,IN,FALSE
406-0361691-7797129,Shipped - Delivered to Buyer,MUMBAI,MAHARASHTRA,400095,IN,FALSE
408-9628391-5712365,Shipped,DINANAGAR,PUNJAB,143531,IN,FALSE
408-1587720-2667552,Shipped,KOLKATA,WEST BENGAL,700028,IN,FALSE
171-5980259-5726757,Shipped,SECUNDERABAD,TELANGANA,500011,IN,FALSE
405-2266530-9531500,Shipped - Delivered to Buyer,KALYAN,MAHARASHTRA,421004,IN,FALSE
408-3468189-1632369,Shipped,ARAKANDANALLUR,TAMIL NADU,605752,IN,FALSE
402-8199412-5613164,Shipped,BHOPAL,MADHYA PRADESH,462038,IN,FALSE
406-8049367-7383569,Shipped,GURGAON,HARYANA,122001,IN,FALSE
404-4084311-5014713,Shipped,HYDERABAD,TELANGANA,500036,IN,FALSE
405-4491602-9761902,Cancelled,Bhatgaon,CHHATTISGARH,497235,IN,FALSE
404-3973098-9107502,Shipped,BHANJANAGAR,ODISHA,761126,IN,FALSE
404-8364446-3952321,Shipped,VISAKHAPATNAM,ANDHRA PRADESH,530016,IN,FALSE
408-4378624-3886712,Cancelled,GHAZIABAD,UTTAR PRADESH,201012,IN,FALSE
408-2058872-0942730,Shipped,VISAKHAPATNAM,ANDHRA PRADESH,531173,IN,FALSE
404-5141245-7726736,Shipped,MADHURAWADA,ANDHRA PRADESH,530048,IN,FALSE
405-5489495-6651552,Shipped - Delivered to Buyer,ALMORA,UTTARAKHAND,263601,IN,FALSE
171-6816175-3049154,Shipped,PRODDATUR,ANDHRA PRADESH,516360,IN,FALSE
408-7342331-1733136,Cancelled,SHRIGONDA,MAHARASHTRA,413701,IN,FALSE
402-1721558-6618710,Cancelled,WARANGAL,TELANGANA,506330,IN,FALSE
406-2138801-8731538,Shipped - Delivered to Buyer,CHENNAI,TAMIL NADU,600089,IN,FALSE
407-1271803-1705135,Shipped,FAIZABAD,UTTAR PRADESH,224001,IN,FALSE
408-0666162-2209142,Shipped,BHIWADI,RAJASTHAN,301019,IN,FALSE
404-8344681-3468344,Shipped,NOIDA,UTTAR PRADESH,201301,IN,FALSE
405-5365766-8023559,Shipped - Delivered to Buyer,WARANGAL,TELANGANA,506001,IN,FALSE
405-2729845-2846741,Shipped,BANGALORE,KARNATAKA,560078,IN,FALSE
407-7312276-7007540,Shipped,NEW DELHI,DELHI,110085,IN,FALSE
407-6910434-1793162,Cancelled,SAMBALPUR,ODISHA,768004,IN,FALSE
407-7361111-8973957,Shipped,ALLAHABAD,UTTAR PRADESH,211002,IN,FALSE
406-2349830-7633129,Shipped,WARANGAL,TELANGANA,506009,IN,FALSE
404-0553710-6997951,Cancelled,Vadodara,Gujarat,390011,IN,FALSE
404-5682813-1706729,Shipped,NEW DELHI,DELHI,110030,IN,FALSE
171-0355946-6502712,Shipped,NASHIK,MAHARASHTRA,422101,IN,FALSE
405-5141255-1451535,Shipped,Malda,WEST BENGAL,732103,IN,FALSE
402-4712282-7084353,Shipped,KALYAN,MAHARASHTRA,421301,IN,FALSE
408-4929717-0247504,Shipped,VISAKHAPATNAM,ANDHRA PRADESH,530047,IN,FALSE
407-0903946-2097158,Shipped,KOLLAM,KERALA,690521,IN,FALSE
403-3362230-0094739,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560021,IN,FALSE
404-2227887-7441969,Shipped,MUMBAI,MAHARASHTRA,400042,IN,FALSE
407-8016372-7101131,Shipped,ALLAHABAD,UTTAR PRADESH,211002,IN,FALSE
407-2520173-9985116,Shipped,SURAT,Gujarat,395007,IN,FALSE
407-3257788-4892350,Shipped,GUNTUR,ANDHRA PRADESH,522614,IN,FALSE
408-7201398-0382766,Shipped,AHMEDABAD,Gujarat,380058,IN,FALSE
407-1181422-6183500,Cancelled,MANGALURU,KARNATAKA,575002,IN,FALSE
408-6235816-9261123,Cancelled,BENGALURU,KARNATAKA,560043,IN,FALSE
408-5823964-2421167,Cancelled,BENGALURU,KARNATAKA,560043,IN,FALSE
408-2752424-0976355,Cancelled,PATNA,BIHAR,800026,IN,FALSE
408-1221783-1443515,Shipped,Pune,MAHARASHTRA,411033,IN,FALSE
404-3977029-4836363,Cancelled,MUMBAI,MAHARASHTRA,400042,IN,FALSE
406-6993846-8855562,Shipped,ROORKEE,UTTARAKHAND,247667,IN,FALSE
405-5018129-4536368,Shipped,MANGALURU,KARNATAKA,575006,IN,FALSE
406-3787864-1268330,Shipped,NAGPUR,MAHARASHTRA,440006,IN,FALSE
171-8504713-0689107,Shipped,NOIDA,UTTAR PRADESH,201301,IN,FALSE
402-9564773-1029157,Shipped,JAIPUR,RAJASTHAN,303905,IN,FALSE
405-4930362-9342759,Shipped,Golabandha,ODISHA,761002,IN,FALSE
402-4976284-7401969,Cancelled,ROHTAK,HARYANA,124001,IN,FALSE
404-7724638-9574745,Cancelled,VISAKHAPATNAM,ANDHRA PRADESH,530016,IN,FALSE
408-9182064-6638723,Shipped,CHENNAI,TAMIL NADU,600089,IN,FALSE
171-9163388-0505130,Shipped,BHATPARA,WEST BENGAL,743127,IN,FALSE
171-4737030-9245958,Shipped,Palampur,HIMACHAL PRADESH,176092,IN,FALSE
402-3889665-2309117,Shipped - Delivered to Buyer,PUNE,MAHARASHTRA,411001,IN,FALSE
404-0489249-5004350,Shipped,KANPUR,UTTAR PRADESH,208017,IN,FALSE
402-5795462-7785129,Shipped,MUMBAI,MAHARASHTRA,400074,IN,FALSE
402-1771710-8988341,Shipped,CHENNAI,TAMIL NADU,600128,IN,FALSE
407-8782240-5186712,Shipped,NASHIK,MAHARASHTRA,422101,IN,FALSE
406-1146171-5116306,Shipped,NEW DELHI,DELHI,110058,IN,FALSE
405-4454054-5598720,Shipped,MUMBAI,MAHARASHTRA,400042,IN,FALSE
405-0904566-9930731,Shipped,GREATER NOIDA,UTTAR PRADESH,201308,IN,FALSE
405-2826187-6916328,Shipped - Delivered to Buyer,NEW DELHI,DELHI,110075,IN,FALSE
404-5926144-0737167,Shipped,PICHHORE SHIVPURI DISTRICT,MADHYA PRADESH,473995,IN,FALSE
407-0010438-9058746,Shipped,LUCKNOW,UTTAR PRADESH,226025,IN,FALSE
405-7730926-6032325,Cancelled,SIKANDARABAD INDUSTRIAL AREA,UTTAR PRADESH,203205,IN,FALSE
171-6907664-7672347,Shipped,MUMBAI,MAHARASHTRA,400098,IN,FALSE
404-0072596-3665116,Shipped,THIRUVANANTHAPURAM,KERALA,695005,IN,FALSE
406-8833813-9606757,Shipped,MAVELIKKARA,KERALA,690107,IN,FALSE
408-3892272-6235562,Shipped,KOLKATA,WEST BENGAL,700022,IN,FALSE
171-9584070-4172351,Shipped,HYDERABAD,TELANGANA,500032,IN,FALSE
402-1220435-6391519,Shipped - Delivered to Buyer,THANE,MAHARASHTRA,400615,IN,FALSE
404-5137687-4471546,Shipped,BILASPUR,CHHATTISGARH,495001,IN,FALSE
171-0065908-0641927,Cancelled,MYSURU,KARNATAKA,570001,IN,FALSE
403-3416641-9569165,Cancelled,QADIAN,PUNJAB,143516,IN,FALSE
404-1694926-5861958,Shipped,BHUBANESWAR,ODISHA,751021,IN,FALSE
402-5767256-6281114,Shipped,KALABURGI,KARNATAKA,585101,IN,FALSE
403-3410267-0750719,Shipped,NAGPUR,MAHARASHTRA,440003,IN,FALSE
403-9122678-2549117,Shipped,Rangareddy,TELANGANA,509327,IN,FALSE
402-7676083-2016323,Shipped,HYDERABAD,TELANGANA,500089,IN,FALSE
404-7830524-8312347,Shipped,HYDERABAD,TELANGANA,500013,IN,FALSE
402-5917367-0340362,Shipped - Delivered to Buyer,Ahmedabad,Gujarat,380054,IN,FALSE
408-7154712-8009957,Shipped,CHENNAI,TAMIL NADU,600063,IN,FALSE
402-6250862-8853945,Shipped,DHARMANAGAR,TRIPURA,799250,IN,FALSE
406-0002738-2742749,Shipped,JAIPUR,RAJASTHAN,302012,IN,FALSE
403-6658095-6765934,Shipped - Delivered to Buyer,Jhajjar,HARYANA,124103,IN,FALSE
402-7304691-3952343,Shipped,HYDERABAD,TELANGANA,500005,IN,FALSE
407-6959497-7065133,Shipped,BENGALURU,KARNATAKA,560105,IN,FALSE
406-0117804-3287554,Shipped,JAMSHEDPUR,JHARKHAND,831005,IN,FALSE
407-9183800-1013951,Shipped,VADODARA,Gujarat,390016,IN,FALSE
405-0930056-6437111,Shipped,MEERUT,UTTAR PRADESH,250001,IN,FALSE
405-7472210-7516334,Shipped,HYDERABAD,TELANGANA,500089,IN,FALSE
408-4366006-6437145,Shipped,GHAZIABAD,UTTAR PRADESH,201012,IN,FALSE
403-3676854-5721945,Shipped,GORAKHPUR,UTTAR PRADESH,273004,IN,FALSE
408-6618566-0057120,Shipped,MUDBIDRI,KARNATAKA,574227,IN,FALSE
171-7822891-4076363,Cancelled,VASCO DA GAMA,GOA,403802,IN,FALSE
406-3015774-3032307,Shipped,NADIAD,Gujarat,387001,IN,FALSE
407-8925293-2306747,Shipped - Delivered to Buyer,Janipur,JAMMU & KASHMIR,180007,IN,FALSE
402-7386453-2621962,Shipped,Nagpur,MAHARASHTRA,440015,IN,FALSE
405-7939580-3974740,Cancelled,GHAZIABAD,UTTAR PRADESH,201009,IN,FALSE
402-1304000-3677964,Shipped,HYDERABAD,TELANGANA,500006,IN,FALSE
403-7294367-8346767,Shipped,VISAKHAPATNAM,ANDHRA PRADESH,530027,IN,FALSE
406-3069661-8992322,Shipped,KANPURKanpur,UTTAR PRADESH,208013,IN,FALSE
405-6917473-7822701,Cancelled,HYDERABAD,TELANGANA,500098,IN,FALSE
405-2853362-9249968,Shipped,BENGALURU,KARNATAKA,560064,IN,FALSE
408-5685967-2798764,Shipped,Hamirpur,UTTAR PRADESH,210504,IN,FALSE
407-1521483-6236364,Shipped,CHENNAI,TAMIL NADU,600086,IN,FALSE
407-3192826-3199543,Shipped,AMRITSAR,PUNJAB,143001,IN,FALSE
405-6680529-6046716,Shipped,NEW DELHI,DELHI,110039,IN,FALSE
407-3789221-2643524,Shipped,COIMBATORE,TAMIL NADU,641037,IN,FALSE
171-0201364-0214715,Shipped,PALI,RAJASTHAN,306401,IN,FALSE
404-5782230-8762723,Shipped,BASSEIN,MAHARASHTRA,401201,IN,FALSE
404-2222453-6739538,Shipped - Delivered to Buyer,BASSEIN,MAHARASHTRA,401201,IN,FALSE
408-7009060-8830716,Shipped,THIRUVALLA,KERALA,689101,IN,FALSE
402-3663529-2350713,Shipped,GORAKHPUR,UTTAR PRADESH,273004,IN,FALSE
406-6439645-8186752,Shipped,IMPHAL,MANIPUR,795113,IN,FALSE
407-1487637-6585969,Cancelled,VELLORE,TAMIL NADU,632004,IN,FALSE
407-0632004-8093157,Cancelled,VELLORE,TAMIL NADU,632004,IN,FALSE
402-9211704-8331565,Shipped - Delivered to Buyer,AMBASAMUDRAM,TAMIL NADU,627401,IN,FALSE
402-3020801-9225151,Cancelled,Pathanamthitta,KERALA,689698,IN,FALSE
403-3917470-4280308,Shipped - Delivered to Buyer,Chennai,TAMIL NADU,600002,IN,FALSE
171-2628906-0061939,Shipped,NEW DELHI,DELHI,110092,IN,FALSE
406-3009249-7653118,Shipped,Vizianagaram,ANDHRA PRADESH,535002,IN,FALSE
171-6395980-8828309,Shipped,CHITTOOR district,ANDHRA PRADESH,517113,IN,FALSE
404-1435490-1121140,Shipped - Delivered to Buyer,BENGALURU,KARNATAKA,560078,IN,FALSE
402-7913336-9467565,Shipped,RAE BARELI,UTTAR PRADESH,229001,IN,FALSE
408-7264030-5002700,Cancelled,Benipur,BIHAR,847201,IN,FALSE
408-9019983-8862750,Shipped,NEW DELHI,DELHI,110092,IN,FALSE
405-1990663-9192363,Shipped,KHATIMA,UTTARAKHAND,262308,IN,FALSE
403-5876876-0701925,Shipped,ERODE,TAMIL NADU,638005,IN,FALSE
405-1437048-4974713,Cancelled,BOKARO STEEL CITY,JHARKHAND,827012,IN,FALSE
402-9348518-5984354,Cancelled,JAIPUR,RAJASTHAN,303905,IN,FALSE
406-8892825-4377127,Cancelled,GURUGRAM,HARYANA,122002,IN,FALSE
406-7955475-7819507,Shipped,BENGALURU,KARNATAKA,560076,IN,FALSE
405-6675358-3715504,Shipped,Ulhasnagar,MAHARASHTRA,421001,IN,FALSE
171-7920358-6691543,Shipped,BENGALURU,KARNATAKA,560100,IN,FALSE
406-7722012-4093964,Shipped - Delivered to Buyer,INDORE,MADHYA PRADESH,452010,IN,FALSE
408-7616878-8551517,Shipped,HALWARA,PUNJAB,141106,IN,FALSE
408-8068196-8707526,Cancelled,THANE,MAHARASHTRA,401101,IN,FALSE
407-2512537-5717124,Shipped,BENGALURU,KARNATAKA,560056,IN,FALSE
406-3257301-5556318,Shipped,"Neelakudi, Thiruvarur",TAMIL NADU,610005,IN,FALSE
402-7784273-3159533,Shipped,JAIPUR,RAJASTHAN,302021,IN,FALSE
403-9745522-7408318,Shipped,CUTTACK,ODISHA,753009,IN,FALSE
405-7523500-6097912,Shipped,KOLKATA,WEST BENGAL,700032,IN,FALSE
171-0947491-1860302,Shipped,MUMBAI,MAHARASHTRA,400078,IN,FALSE
407-9614308-2636322,Shipped,VIJAYAWADA,ANDHRA PRADESH,520015,IN,FALSE
171-6153595-4758722,Shipped,VASAI VIRAR,MAHARASHTRA,401209,IN,FALSE
402-0721169-8180327,Shipped,KOLKATA,WEST BENGAL,700089,IN,FALSE
406-9129776-9779513,Shipped,SHIMLA,HIMACHAL PRADESH,171009,IN,FALSE
406-4276465-0364334,Shipped,NEW DELHI,DELHI,110085,IN,FALSE
402-8123545-4535558,Cancelled,COIMBATORE,TAMIL NADU,641062,IN,FALSE
408-0987613-5525924,Cancelled,DARBHANGA,BIHAR,846003,IN,FALSE
406-0038568-0852338,Shipped,BURDWAN,WEST BENGAL,713101,IN,FALSE
403-5684700-6277902,Shipped,HYDERABAD,TELANGANA,500055,IN,FALSE
403-2561797-6193141,Shipped,KOLKATA,WEST BENGAL,700017,IN,FALSE
406-4980665-9833930,Shipped,Secunderabad,TELANGANA,500094,IN,FALSE
405-9201316-2870743,Shipped - Delivered to Buyer,MIHAN,MAHARASHTRA,441110,IN,TRUE
408-7966317-7457928,Shipped - Delivered to Buyer,NEW DELHI,DELHI,110092,IN,FALSE
171-0983521-4425145,Shipped,HYDERABAD,TELANGANA,500090,IN,FALSE
403-5847066-2369918,Shipped,KHURJA,UTTAR PRADESH,203131,IN,FALSE
404-9771516-3764302,Shipped,KOLKATA,WEST BENGAL,700017,IN,FALSE
