Order ID,gender,age,payment_method,invoice_date
408-1221783-1443515,Female,18,Cash,11-09-2021
404-3977029-4836363,Male,55,Credit Card,01-10-2021
406-6993846-8855562,Female,53,Cash,01-08-2021
405-5018129-4536368,Female,69,Cash,04-09-2021
406-3787864-1268330,Male,27,Cash,21-05-2021
171-8504713-0689107,Female,36,Cash,11-07-2022
402-9564773-1029157,Female,61,Debit Card,02-01-2023
405-4930362-9342759,Female,43,Credit Card,29-06-2021
402-4976284-7401969,Female,51,Credit Card,21-03-2021
404-7724638-9574745,Male,38,Credit Card,25-03-2022
408-9182064-6638723,Male,34,Debit Card,10-05-2021
171-9163388-0505130,Male,23,Credit Card,24-03-2022
171-4737030-9245958,Male,56,Credit Card,19-10-2021
402-3889665-2309117,Male,60,Credit Card,15-03-2022
404-0489249-5004350,Female,59,Cash,24-11-2022
402-5795462-7785129,Male,43,Credit Card,21-07-2022
402-1771710-8988341,Male,55,Cash,29-03-2021
407-8782240-5186712,Male,40,Cash,26-12-2022
406-1146171-5116306,Female,43,Credit Card,21-01-2023
405-4454054-5598720,Male,59,Credit Card,06-11-2021
405-0904566-9930731,Male,24,Debit Card,12-12-2021
405-2826187-6916328,Female,63,Credit Card,11-11-2022
404-5926144-0737167,Male,31,Cash,25-06-2022
407-0010438-9058746,Female,69,Credit Card,04-07-2022
405-7730926-6032325,Female,36,Credit Card,02-02-2023
171-6907664-7672347,Female,54,Cash,30-01-2021
404-0072596-3665116,Male,22,Cash,19-02-2023
406-8833813-9606757,Male,39,Cash,22-06-2022
408-3892272-6235562,Male,26,Debit Card,16-10-2022
171-9584070-4172351,Male,44,Credit Card,09-12-2022
402-1220435-6391519,Female,35,Debit Card,01-12-2022
404-5137687-4471546,Female,66,Debit Card,06-09-2021
171-0065908-0641927,Male,61,Cash,07-02-2022
403-3416641-9569165,Female,30,Credit Card,16-12-2021
404-1694926-5861958,Male,55,Debit Card,12-03-2022
402-5767256-6281114,Female,22,Debit Card,15-12-2022
403-3410267-0750719,Female,51,Debit Card,26-12-2021
403-9122678-2549117,Male,53,Cash,04-01-2021
402-7676083-2016323,Female,54,Credit Card,27-04-2022
404-7830524-8312347,Male,34,Credit Card,19-02-2023
402-5917367-0340362,Female,49,Credit Card,02-03-2023
408-7154712-8009957,Female,41,Cash,28-01-2021
402-6250862-8853945,Female,34,Credit Card,19-06-2021
406-0002738-2742749,Female,59,Cash,16-07-2021
403-6658095-6765934,Female,20,Cash,03-11-2021
402-7304691-3952343,Female,23,Cash,16-11-2021
407-6959497-7065133,Female,25,Credit Card,27-11-2022
406-0117804-3287554,Female,63,Debit Card,02-08-2021
407-9183800-1013951,Male,68,Credit Card,26-08-2022
405-0930056-6437111,Male,58,Debit Card,08-09-2021
405-7472210-7516334,Male,58,Debit Card,01-01-2022
408-4366006-6437145,Male,47,Credit Card,11-01-2023
403-3676854-5721945,Female,22,Credit Card,28-08-2021
408-6618566-0057120,Female,51,Credit Card,01-03-2021
171-7822891-4076363,Male,56,Cash,22-05-2021
406-3015774-3032307,Male,33,Cash,09-03-2021
407-8925293-2306747,Male,27,Debit Card,21-04-2021
402-7386453-2621962,Male,50,Cash,03-05-2021
405-7939580-3974740,Female,49,Cash,13-01-2022
402-1304000-3677964,Female,52,Cash,12-03-2022
403-7294367-8346767,Male,54,Cash,15-11-2022
406-3069661-8992322,Male,19,Credit Card,20-10-2021
405-6917473-7822701,Female,49,Debit Card,30-09-2021
405-2853362-9249968,Female,44,Credit Card,31-01-2021
408-5685967-2798764,Male,69,Credit Card,08-07-2021
407-1521483-6236364,Female,41,Debit Card,07-10-2021
407-3192826-3199543,Female,25,Cash,09-07-2021
405-6680529-6046716,Female,51,Cash,13-01-2021
407-3789221-2643524,Female,53,Cash,20-07-2022
171-0201364-0214715,Female,20,Credit Card,01-09-2021
404-5782230-8762723,Male,62,Cash,25-10-2022
404-2222453-6739538,Female,30,Debit Card,17-06-2022
408-7009060-8830716,Female,47,Cash,09-05-2021
402-3663529-2350713,Male,40,Credit Card,29-04-2022
406-6439645-8186752,Female,35,Credit Card,09-11-2021
407-1487637-6585969,Female,41,Cash,08-10-2021
407-0632004-8093157,Female,48,Cash,29-05-2022
402-9211704-8331565,Male,26,Cash,22-08-2022
402-3020801-9225151,Female,27,Cash,16-11-2022
403-3917470-4280308,Female,26,Debit Card,17-08-2022
171-2628906-0061939,Female,65,Credit Card,10-02-2023
406-3009249-7653118,Female,25,Credit Card,20-01-2021
171-6395980-8828309,Female,19,Credit Card,19-05-2022
404-1435490-1121140,Male,21,Credit Card,30-01-2023
402-7913336-9467565,Female,61,Cash,25-02-2021
408-7264030-5002700,Female,65,Debit Card,18-12-2022
408-9019983-8862750,Female,23,Credit Card,16-07-2022
405-1990663-9192363,Male,42,Cash,18-01-2022
403-5876876-0701925,Male,33,Credit Card,11-09-2021
405-1437048-4974713,Female,54,Credit Card,07-08-2022
402-9348518-5984354,Female,67,Credit Card,31-01-2021
406-8892825-4377127,Female,41,Cash,15-07-2021
406-7955475-7819507,Female,57,Cash,16-10-2021
405-6675358-3715504,Female,35,Cash,29-03-2021
171-7920358-6691543,Male,62,Cash,22-09-2021
406-7722012-4093964,Male,26,Cash,20-03-2021
408-7616878-8551517,Male,48,Cash,28-08-2022
408-8068196-8707526,Female,57,Cash,03-06-2022
407-2512537-5717124,Female,53,Cash,27-03-2021
406-3257301-5556318,Male,58,Cash,04-11-2021
402-7784273-3159533,Female,32,Credit Card,11-08-2021
403-9745522-7408318,Female,23,Cash,05-08-2022
405-7523500-6097912,Female,49,Cash,02-10-2022
171-0947491-1860302,Female,26,Credit Card,30-12-2022
407-9614308-2636322,Female,62,Credit Card,05-01-2022
171-6153595-4758722,Male,30,Cash,28-02-2022
402-0721169-8180327,Female,28,Credit Card,10-11-2022
406-9129776-9779513,Female,65,Debit Card,29-11-2022
406-4276465-0364334,Female,56,Credit Card,21-08-2021
402-8123545-4535558,Female,40,Cash,29-06-2021
408-0987613-5525924,Male,55,Credit Card,07-07-2021
406-0038568-0852338,Female,61,Credit Card,27-08-2022
403-5684700-6277902,Female,35,Cash,26-02-2023
403-2561797-6193141,Female,37,Cash,27-12-2021
406-4980665-9833930,Male,32,Cash,01-02-2023
405-9201316-2870743,Female,68,Debit Card,10-02-2022
408-7966317-7457928,Female,44,Cash,31-01-2021
171-0983521-4425145,Female,61,Credit Card,25-11-2021
403-5847066-2369918,Male,38,Cash,18-01-2023
404-9771516-3764302,Female,66,Credit Card,15-03-2021
405-0534257-8109938,Female,53,Cash,03-12-2022
171-5702903-4981901,Female,21,Credit Card,24-04-2022
406-6474243-1265115,Male,61,Cash,19-08-2022
405-3523941-5355524,Female,32,Debit Card,28-11-2021
403-5082537-8368348,Female,46,Cash,14-06-2021
408-5947919-3506726,Male,25,Cash,08-01-2021
408-6114783-6199528,Female,49,Credit Card,12-05-2021
408-9630926-2785104,Female,26,Cash,02-11-2022
403-5342526-7867558,Female,40,Credit Card,17-09-2022
404-2255125-4533134,Female,20,Credit Card,01-05-2022
171-5594281-0212357,Female,38,Cash,17-11-2022
405-6041428-1576346,Female,63,Cash,17-06-2022
405-5933927-3375545,Male,25,Credit Card,14-07-2022
405-3785331-3948333,Female,19,Cash,21-07-2022
404-8711304-7038702,Female,53,Cash,28-07-2021
405-2872303-9941933,Female,51,Cash,08-06-2021
402-6464284-9643538,Male,56,Credit Card,14-06-2022
405-7534473-2900341,Male,29,Cash,03-02-2021
407-2944929-6438702,Female,20,Debit Card,05-08-2022
171-0362861-1228360,Female,35,Credit Card,01-04-2022
404-5775216-5570767,Female,62,Cash,10-11-2022
171-2754000-1881907,Female,32,Cash,11-02-2023
408-2784061-1695540,Male,48,Cash,26-02-2023
403-8794854-0523518,Male,43,Debit Card,01-12-2022
404-4680896-8003501,Female,57,Credit Card,04-02-2021
405-8314081-3929157,Male,33,Cash,22-09-2021
406-1694518-5618746,Female,49,Cash,05-03-2021
408-5094125-1397968,Female,29,Cash,06-02-2023
402-6569321-5308311,Female,43,Credit Card,17-11-2022
406-5828889-4813915,Female,36,Credit Card,11-10-2021
402-4832715-9188334,Female,59,Cash,06-03-2021
408-9898972-5365901,Female,31,Credit Card,17-03-2022
408-7275140-3593905,Female,51,Debit Card,09-02-2021
405-7907546-1330739,Male,27,Cash,15-03-2021
405-7732656-4733913,Female,62,Credit Card,01-02-2023
171-5431988-8713937,Male,44,Debit Card,27-09-2021
171-6687746-4020351,Female,18,Debit Card,20-02-2022
403-3045245-2207560,Female,52,Credit Card,25-01-2023
405-4991185-1773106,Male,60,Credit Card,30-07-2021
403-6782192-8968326,Female,34,Debit Card,18-04-2021
171-6640050-9516349,Male,47,Cash,08-02-2021
402-5014156-9264316,Female,58,Cash,18-08-2022
408-8342548-5107567,Female,51,Credit Card,10-09-2021
404-7769149-3935539,Female,32,Debit Card,27-07-2021
402-5903377-6817119,Female,23,Credit Card,03-04-2021
405-6584819-2669165,Female,38,Cash,03-06-2021
405-9099443-7445111,Male,63,Credit Card,12-01-2021
408-3810333-4165930,Female,50,Cash,07-01-2021
405-0881145-7742744,Male,64,Cash,29-04-2021
403-7153786-2898705,Male,51,Cash,01-07-2021
408-2042136-9817130,Male,21,Debit Card,28-07-2021
407-8176931-5052349,Female,20,Cash,09-09-2021
407-3305249-3442711,Male,34,Credit Card,20-09-2021
403-5215681-9527524,Female,26,Debit Card,16-07-2021
408-3749874-2210712,Female,19,Credit Card,23-01-2023
406-6143137-4946754,Female,47,Credit Card,26-06-2021
403-3797724-0896348,Male,47,Cash,05-01-2022
407-3778695-8884327,Female,56,Credit Card,04-12-2022
402-6454286-3321909,Male,42,Debit Card,24-09-2021
402-9138974-2250726,Male,49,Cash,13-09-2022
408-4193711-8156307,Female,51,Debit Card,24-02-2023
404-5546156-4947565,Female,41,Cash,04-03-2021
408-0902233-8069950,Male,27,Cash,24-02-2021
171-7821391-2118700,Female,61,Debit Card,02-12-2021
171-3764328-7297105,Female,38,Cash,30-10-2022
406-5700980-4110708,Male,42,Credit Card,09-12-2022
406-4317049-7021127,Male,58,Debit Card,29-01-2023
408-0738576-5377963,Female,57,Cash,26-04-2022
171-6112262-4294731,Male,23,Cash,03-01-2021
402-0069978-7444377,Female,62,Debit Card,20-04-2022
407-6451607-8520320,Male,31,Cash,20-12-2022
407-6825420-7253915,Female,54,Credit Card,08-02-2023
171-2497796-8649164,Male,19,Credit Card,17-09-2022
405-3921640-0927553,Male,68,Cash,07-07-2022
402-8291421-3780342,Male,44,Credit Card,15-09-2022
407-4549939-3485945,Female,44,Credit Card,27-11-2022
403-3597087-4521139,Female,29,Cash,26-12-2022
171-9016873-6719541,Female,67,Credit Card,16-09-2022
171-3693730-4530754,Female,28,Debit Card,01-03-2021
404-0541321-3023502,Female,34,Credit Card,28-04-2021
402-1600884-0332308,Male,45,Debit Card,23-04-2021
402-0229417-2609936,Female,55,Debit Card,10-10-2021
403-0131049-2132337,Female,69,Debit Card,10-04-2022
171-4573948-3966741,Male,30,Credit Card,02-12-2022
171-0211853-1251554,Female,38,Cash,27-08-2022
404-3699924-2837921,Male,39,Debit Card,13-09-2021
405-0457160-2123517,Female,63,Debit Card,15-09-2022
408-6862973-4520309,Male,49,Cash,11-06-2022
171-7679971-0310752,Female,66,Credit Card,13-07-2021
171-3669717-3172330,Female,68,Cash,14-12-2021
403-9724686-7777903,Male,18,Cash,09-09-2022
403-8306900-1833930,Female,42,Cash,29-01-2023
403-1962150-0618711,Female,54,Cash,05-07-2022
403-1632972-2861963,Male,43,Credit Card,04-11-2021
403-9533906-1728355,Male,54,Cash,14-03-2021
171-1269122-8425943,Male,43,Credit Card,23-07-2022
171-2937341-8703561,Male,44,Credit Card,13-10-2021
406-5206188-8892351,Male,36,Debit Card,31-08-2021
405-5228379-1065951,Female,41,Cash,24-11-2022
406-3236326-4964331,Female,45,Credit Card,04-05-2021
408-3364449-3401947,Female,41,Cash,20-06-2021
402-7682157-9147503,Male,58,Credit Card,03-12-2021
405-1515003-2007535,Female,34,Debit Card,04-01-2023
408-8569813-9288333,Female,67,Cash,01-03-2022
404-0867714-0772302,Male,60,Credit Card,17-01-2023
402-1704468-7240327,Female,31,Cash,01-07-2021
406-5757669-2996307,Female,52,Cash,28-02-2023
407-1492215-2982709,Male,25,Credit Card,05-06-2021
171-2119982-7294757,Female,22,Cash,13-12-2021
407-1684475-5197113,Female,34,Credit Card,14-03-2022
404-4568279-0273125,Male,30,Cash,20-03-2021
403-9752008-2541919,Female,25,Credit Card,05-09-2022
403-3896686-3972343,Female,48,Cash,27-12-2022
408-5238024-3207538,Male,30,Debit Card,08-02-2023
403-9336057-8075519,Female,30,Cash,27-06-2021
406-6070472-3313109,Female,36,Cash,16-10-2022
407-0828621-5564309,Female,52,Credit Card,26-09-2021
402-7281943-2634753,Male,33,Cash,28-07-2021
408-3364643-8111517,Male,69,Cash,13-10-2021
402-9327280-6831502,Female,46,Cash,20-02-2021
405-8803159-2662729,Female,65,Debit Card,25-05-2021
405-3441275-4039543,Male,27,Cash,04-12-2021
406-2890663-9523509,Female,42,Cash,18-02-2021
402-1430516-9436331,Female,56,Credit Card,03-03-2021
171-7949350-6828319,Female,68,Credit Card,25-08-2021
171-2964083-5815566,Male,64,Credit Card,18-09-2021
406-9789934-2845967,Male,59,Debit Card,12-06-2021
405-9399780-0313164,Female,68,Credit Card,12-08-2022
404-9635079-7600310,Male,25,Cash,28-03-2021
171-6983189-6050757,Female,40,Credit Card,14-03-2021
171-3884714-3945906,Female,18,Debit Card,10-01-2021
405-1693679-3068331,Male,56,Cash,06-11-2021
402-4804971-8591532,Female,36,Cash,21-12-2022
405-1597244-8205967,Female,30,Credit Card,21-04-2022
403-9610979-2949958,Female,52,Debit Card,22-03-2022
405-1911317-3604322,Female,24,Debit Card,13-05-2022
404-7251284-9387528,Female,30,Cash,07-07-2021
403-4512253-4789948,Female,45,Cash,22-06-2022
408-1348466-1321955,Male,29,Cash,05-07-2021
171-0490216-5028364,Male,24,Debit Card,16-10-2022
406-5421335-3440327,Female,46,Cash,01-08-2021
405-6836135-6312327,Female,65,Cash,28-10-2022
171-0689935-4850722,Female,26,Credit Card,29-10-2021
403-9835374-1565102,Female,58,Cash,10-11-2022
403-8625708-2309901,Female,45,Cash,06-07-2021
403-6616419-0658741,Male,43,Debit Card,27-10-2021
171-5550949-7914705,Female,25,Debit Card,16-06-2021
408-9407260-0749114,Female,53,Credit Card,21-07-2022
408-4453138-1209128,Female,63,Debit Card,24-06-2021
402-4934568-7802706,Female,37,Credit Card,28-04-2021
405-9862364-7636347,Female,68,Debit Card,17-03-2021
405-7713713-9002732,Female,67,Cash,31-03-2021
406-8536478-4581952,Female,29,Cash,13-07-2021
407-0533151-5470709,Female,55,Cash,21-11-2021
404-6783850-0597940,Male,30,Debit Card,27-02-2022
407-3030317-4521947,Female,57,Cash,22-11-2021
402-0093786-0156303,Male,33,Debit Card,30-03-2022
171-3705534-0250736,Female,54,Cash,13-05-2022
408-9408562-5254749,Female,66,Credit Card,02-12-2022
403-4739886-5496325,Male,56,Debit Card,10-08-2022
171-9312177-9903551,Male,30,Credit Card,13-04-2021
171-3255381-0489121,Female,19,Cash,12-03-2022
408-4584840-2787538,Female,22,Cash,07-10-2022
408-5118229-6373917,Male,29,Debit Card,17-03-2021
403-0707216-6170737,Male,44,Cash,10-08-2022
403-3258819-8018763,Female,38,Credit Card,28-09-2021
408-2491878-4865146,Female,32,Cash,12-10-2021
405-7190860-0329952,Female,58,Credit Card,29-03-2021
402-0164950-5496362,Female,55,Cash,21-05-2021
404-3821323-1636305,Female,64,Credit Card,31-03-2022
408-3649698-8803541,Female,45,Credit Card,27-03-2021
405-3694403-2551528,Female,65,Credit Card,23-07-2022
405-6593194-1742748,Female,54,Debit Card,08-03-2022
403-7086967-7558701,Male,58,Cash,04-02-2021
171-5927080-9153924,Female,40,Debit Card,24-01-2021
406-5651070-7367520,Male,24,Debit Card,02-02-2021
405-1952513-5416327,Female,60,Debit Card,16-05-2022
406-8112035-0609144,Female,60,Cash,17-12-2021
407-6114533-2816312,Male,66,Credit Card,03-05-2022
407-6002733-2903540,Male,59,Cash,27-08-2021
403-1068845-1092310,Male,69,Credit Card,11-01-2022
407-3001310-2482707,Female,47,Credit Card,05-03-2023
402-9024954-3597923,Male,39,Cash,07-01-2022
404-6763777-8680366,Female,54,Cash,19-08-2022
405-6167247-7769908,Female,67,Cash,17-01-2022
404-3190952-7345128,Male,30,Cash,05-05-2021
407-4179560-9885921,Female,27,Credit Card,04-01-2022
405-4515494-3244302,Female,52,Cash,26-10-2021
404-0812833-5129124,Female,57,Cash,17-06-2022
403-9928712-6587519,Male,52,Credit Card,20-04-2021
404-5314568-1043519,Male,20,Cash,04-04-2022
402-8207665-7247536,Female,52,Credit Card,25-02-2022
403-3814019-1141952,Female,67,Debit Card,06-05-2021
403-5049239-4135545,Female,20,Cash,13-11-2021
405-6344744-8777959,Female,64,Cash,03-08-2022
405-0654626-6276321,Female,20,Debit Card,04-02-2023
403-9647049-8100304,Female,60,Cash,27-08-2022
407-3546546-1957155,Female,36,Credit Card,31-10-2022
404-4807357-2693108,Female,29,Credit Card,27-03-2022
404-4911741-3341902,Female,45,Cash,30-05-2022
404-1580706-8406729,Female,18,Cash,20-01-2021
404-6525036-6681154,Female,54,Debit Card,23-12-2022
408-6862949-2369917,Male,45,Cash,06-11-2022
403-4522038-5418732,Female,59,Cash,21-10-2022
405-9510649-7934734,Female,49,Cash,23-11-2021
408-2170248-9556321,Male,61,Cash,15-01-2022
171-1747399-1165911,Female,28,Credit Card,06-06-2022
408-1752203-1767518,Female,36,Cash,02-09-2021
402-6953218-8797919,Female,69,Cash,10-07-2022
407-3644990-7729144,Female,27,Cash,14-04-2022
406-9906656-5128304,Female,30,Credit Card,14-03-2022
171-8345794-3569957,Male,67,Debit Card,01-05-2021
403-9545828-0603523,Male,66,Credit Card,22-04-2022
408-8140052-8753913,Female,52,Cash,26-02-2023
406-7221225-8921144,Male,69,Credit Card,08-02-2021
406-4803324-2221109,Female,63,Debit Card,21-11-2022
407-5470882-4765942,Female,20,Credit Card,10-02-2021
403-0373263-7181928,Female,23,Cash,22-03-2022
405-3139781-4240349,Male,47,Cash,11-10-2022
404-4771108-9660348,Male,43,Cash,10-05-2022
407-4616863-5212363,Male,55,Cash,04-08-2021
405-5863149-6577918,Male,25,Credit Card,18-09-2022
406-7524766-1454768,Female,62,Cash,01-04-2022
408-6818789-4965132,Female,23,Cash,11-03-2022
402-1038454-4297969,Female,48,Credit Card,03-03-2022
408-8100357-3585904,Male,64,Cash,31-05-2022
402-4372312-4448367,Female,50,Credit Card,23-01-2021
406-3745473-8633147,Female,42,Cash,17-02-2022
403-1140011-7398736,Male,43,Cash,12-05-2021
171-2789156-5817163,Female,25,Credit Card,26-06-2022
404-9605291-9790766,Male,66,Debit Card,22-10-2021
408-9259634-7565152,Female,41,Cash,12-12-2021
171-2120512-6643534,Female,37,Cash,16-09-2021
408-7767023-9733103,Female,43,Credit Card,30-08-2021
402-6159360-3192305,Female,19,Credit Card,29-11-2021
406-4919920-0965963,Female,64,Credit Card,07-06-2021
402-5821417-6985934,Female,39,Debit Card,18-09-2021
406-7489606-3781934,Female,21,Credit Card,03-10-2022
408-4543593-8672326,Male,51,Cash,14-03-2022
404-3628070-0647500,Male,67,Cash,12-01-2023
404-0691443-7069131,Male,54,Debit Card,25-02-2023
403-0467296-2575536,Female,21,Cash,01-11-2021
408-3531277-4885962,Male,29,Debit Card,23-11-2021
408-6069754-7397924,Female,32,Debit Card,12-03-2022
408-0391714-9281921,Female,55,Credit Card,12-05-2021
408-3692922-9946738,Male,24,Cash,30-10-2022
171-7935921-7575568,Male,37,Credit Card,16-01-2023
408-2026538-7845958,Female,53,Credit Card,26-08-2022
403-2026715-3949910,Female,43,Debit Card,26-11-2022
404-4599488-8213952,Female,39,Credit Card,09-07-2021
S02-5278980-4327051,Female,37,Debit Card,26-05-2021
171-5599779-6322751,Female,58,Cash,14-12-2021
171-2550230-3805124,Male,28,Credit Card,15-07-2022
402-5852450-2129941,Male,45,Credit Card,14-04-2022
405-3054995-4312360,Female,21,Cash,16-01-2021
407-2538775-7502719,Female,39,Cash,03-06-2022
406-1981446-7471514,Male,23,Debit Card,16-03-2021
408-4235910-6012362,Male,41,Credit Card,07-02-2022
171-9839922-3832357,Female,26,Credit Card,12-04-2021
405-9808686-6294763,Male,51,Debit Card,04-05-2022
408-8489677-5577933,Male,49,Cash,06-08-2022
402-5550488-9916304,Male,45,Cash,09-05-2022
408-6369127-2887567,Male,33,Cash,22-05-2021
171-0113406-2293163,Female,53,Cash,10-01-2023
403-8565647-0953102,Female,32,Credit Card,25-04-2022
406-9957971-2569147,Male,40,Cash,08-10-2022
406-1092108-2639512,Male,60,Debit Card,13-10-2022
