Customer ID,Order ID,Order Date,Ship Date,Ship Mode
KH-16510,CA-2014-117457,09-12-2014,13-12-2014,Standard Class
KH-16510,CA-2014-117457,09-12-2014,13-12-2014,Standard Class
KH-16510,CA-2014-117457,09-12-2014,13-12-2014,Standard Class
KH-16510,CA-2014-117457,09-12-2014,13-12-2014,Standard Class
KH-16510,CA-2014-117457,09-12-2014,13-12-2014,Standard Class
KH-16510,CA-2014-117457,09-12-2014,13-12-2014,Standard Class
KH-16510,CA-2014-117457,09-12-2014,13-12-2014,Standard Class
KC-16675,CA-2014-142636,04-11-2014,08-11-2014,Standard Class
KC-16675,CA-2014-142636,04-11-2014,08-11-2014,Standard Class
CJ-12010,CA-2014-122105,25-06-2014,29-06-2014,Standard Class
PB-19150,CA-2013-148796,15-04-2013,19-04-2013,Standard Class
VB-21745,CA-2014-154816,07-11-2014,11-11-2014,Standard Class
SP-20860,CA-2014-110478,05-03-2014,10-03-2014,Standard Class
SP-20860,CA-2014-110478,05-03-2014,10-03-2014,Standard Class
JE-15745,CA-2011-142048,22-06-2011,25-06-2011,First Class
MP-17965,CA-2014-125388,20-10-2014,24-10-2014,Standard Class
MP-17965,CA-2014-125388,20-10-2014,24-10-2014,Standard Class
NF-18385,CA-2014-155705,22-08-2014,24-08-2014,Second Class
JM-15265,CA-2014-149160,24-11-2014,27-11-2014,Second Class
JM-15265,CA-2014-149160,24-11-2014,27-11-2014,Second Class
SD-20485,CA-2011-101476,12-09-2011,13-09-2011,First Class
KH-16630,CA-2014-152275,02-10-2014,09-10-2014,Standard Class
RB-19795,US-2013-123750,16-04-2013,22-04-2013,Standard Class
RB-19795,US-2013-123750,16-04-2013,22-04-2013,Standard Class
RB-19795,US-2013-123750,16-04-2013,22-04-2013,Standard Class
RB-19795,US-2013-123750,16-04-2013,22-04-2013,Standard Class
DB-13060,CA-2013-127369,07-06-2013,08-06-2013,First Class
MK-18160,US-2011-150574,19-12-2011,25-12-2011,Standard Class
MK-18160,US-2011-150574,19-12-2011,25-12-2011,Standard Class
PO-19180,CA-2013-147375,13-06-2013,15-06-2013,Second Class
PO-19180,CA-2013-147375,13-06-2013,15-06-2013,Second Class
BB-11545,CA-2014-130043,16-09-2014,20-09-2014,Standard Class
CV-12805,CA-2014-157252,21-01-2014,24-01-2014,Second Class
PK-19075,CA-2013-115756,06-09-2013,08-09-2013,Second Class
PK-19075,CA-2013-115756,06-09-2013,08-09-2013,Second Class
PK-19075,CA-2013-115756,06-09-2013,08-09-2013,Second Class
PK-19075,CA-2013-115756,06-09-2013,08-09-2013,Second Class
PK-19075,CA-2013-115756,06-09-2013,08-09-2013,Second Class
PK-19075,CA-2013-115756,06-09-2013,08-09-2013,Second Class
TB-21595,CA-2014-154214,21-03-2014,26-03-2014,Second Class
RB-19360,CA-2013-166674,02-04-2013,04-04-2013,Second Class
RB-19360,CA-2013-166674,02-04-2013,04-04-2013,Second Class
RB-19360,CA-2013-166674,02-04-2013,04-04-2013,Second Class
RB-19360,CA-2013-166674,02-04-2013,04-04-2013,Second Class
RB-19360,CA-2013-166674,02-04-2013,04-04-2013,Second Class
RB-19360,CA-2013-166674,02-04-2013,04-04-2013,Second Class
EB-13705,CA-2014-147277,21-10-2014,25-10-2014,Standard Class
EB-13705,CA-2014-147277,21-10-2014,25-10-2014,Standard Class
KH-16630,CA-2013-100153,14-12-2013,18-12-2013,Standard Class
SC-20095,US-2011-110674,13-02-2011,19-02-2011,Standard Class
NF-18385,US-2013-157945,27-09-2013,02-10-2013,Standard Class
NF-18385,US-2013-157945,27-09-2013,02-10-2013,Standard Class
JH-15985,CA-2012-109638,15-12-2012,22-12-2012,Standard Class
JH-15985,CA-2012-109638,15-12-2012,22-12-2012,Standard Class
JH-15985,CA-2012-109638,15-12-2012,22-12-2012,Standard Class
TN-21040,CA-2013-109869,23-04-2013,30-04-2013,Standard Class
TN-21040,CA-2013-109869,23-04-2013,30-04-2013,Standard Class
TN-21040,CA-2013-109869,23-04-2013,30-04-2013,Standard Class
TN-21040,CA-2013-109869,23-04-2013,30-04-2013,Standard Class
TN-21040,CA-2013-109869,23-04-2013,30-04-2013,Standard Class
JS-15940,US-2012-101399,17-01-2012,24-01-2012,Standard Class
DS-13180,CA-2014-154907,01-04-2014,05-04-2014,Standard Class
CC-12670,US-2013-100419,17-12-2013,21-12-2013,Second Class
MH-17785,CA-2012-154144,20-12-2012,24-12-2012,Standard Class
JP-15520,CA-2011-144666,09-11-2011,11-11-2011,Second Class
JP-15520,CA-2011-144666,09-11-2011,11-11-2011,Second Class
JP-15520,CA-2011-144666,09-11-2011,11-11-2011,Second Class
JP-15520,CA-2011-144666,09-11-2011,11-11-2011,Second Class
JP-15520,CA-2011-144666,09-11-2011,11-11-2011,Second Class
JP-15520,CA-2011-144666,09-11-2011,11-11-2011,Second Class
KH-16690,CA-2013-103891,13-07-2013,20-07-2013,Standard Class
JE-15475,CA-2013-152632,28-10-2013,03-11-2013,Standard Class
JG-15805,CA-2013-100790,27-06-2013,03-07-2013,Standard Class
JG-15805,CA-2013-100790,27-06-2013,03-07-2013,Standard Class
XP-21865,CA-2011-134677,06-10-2011,10-10-2011,Standard Class
EM-14065,CA-2011-127691,22-07-2011,27-07-2011,Standard Class
EM-14065,CA-2011-127691,22-07-2011,27-07-2011,Standard Class
MT-18070,CA-2014-140963,11-06-2014,14-06-2014,First Class
MT-18070,CA-2014-140963,11-06-2014,14-06-2014,First Class
MT-18070,CA-2014-140963,11-06-2014,14-06-2014,First Class
SA-20830,CA-2011-154627,29-10-2011,31-10-2011,First Class
CW-11905,CA-2011-133753,09-06-2011,13-06-2011,Second Class
CW-11905,CA-2011-133753,09-06-2011,13-06-2011,Second Class
CW-11905,CA-2011-133753,09-06-2011,13-06-2011,Second Class
AJ-10960,CA-2011-113362,14-09-2011,19-09-2011,Standard Class
AJ-10960,CA-2011-113362,14-09-2011,19-09-2011,Standard Class
SS-20590,CA-2013-169166,10-05-2013,15-05-2013,Standard Class
RO-19780,US-2013-120929,19-03-2013,22-03-2013,Second Class
MD-17350,CA-2012-134782,27-12-2012,31-12-2012,Standard Class
SC-20095,CA-2013-126158,26-07-2013,01-08-2013,Standard Class
SC-20095,CA-2013-126158,26-07-2013,01-08-2013,Standard Class
SC-20095,CA-2013-126158,26-07-2013,01-08-2013,Standard Class
SC-20095,CA-2013-126158,26-07-2013,01-08-2013,Standard Class
MY-17380,US-2013-105578,31-05-2013,05-06-2013,Standard Class
MY-17380,US-2013-105578,31-05-2013,05-06-2013,Standard Class
MY-17380,US-2013-105578,31-05-2013,05-06-2013,Standard Class
MY-17380,US-2013-105578,31-05-2013,05-06-2013,Standard Class
MY-17380,US-2013-105578,31-05-2013,05-06-2013,Standard Class
EB-13705,CA-2014-134978,13-11-2014,16-11-2014,Second Class
CM-12385,CA-2012-145352,16-03-2012,22-03-2012,Standard Class
CM-12385,CA-2012-145352,16-03-2012,22-03-2012,Standard Class
CM-12385,CA-2012-145352,16-03-2012,22-03-2012,Standard Class
CM-12385,CA-2012-145352,16-03-2012,22-03-2012,Standard Class
LS-17245,CA-2014-135307,27-11-2014,28-11-2014,First Class
LS-17245,CA-2014-135307,27-11-2014,28-11-2014,First Class
LF-17185,CA-2013-106341,21-10-2013,24-10-2013,First Class
BN-11515,CA-2014-163405,22-12-2014,26-12-2014,Standard Class
BN-11515,CA-2014-163405,22-12-2014,26-12-2014,Standard Class
AD-10180,CA-2014-127432,23-01-2014,28-01-2014,Standard Class
AD-10180,CA-2014-127432,23-01-2014,28-01-2014,Standard Class
AD-10180,CA-2014-127432,23-01-2014,28-01-2014,Standard Class
AD-10180,CA-2014-127432,23-01-2014,28-01-2014,Standard Class
DB-13210,CA-2012-157812,22-03-2012,26-03-2012,Standard Class
DB-13210,CA-2012-157812,22-03-2012,26-03-2012,Standard Class
DB-13210,CA-2012-157812,22-03-2012,26-03-2012,Standard Class
MC-17605,CA-2014-145142,24-01-2014,26-01-2014,First Class
LH-17155,US-2013-139486,22-05-2013,24-05-2013,First Class
LH-17155,US-2013-139486,22-05-2013,24-05-2013,First Class
BD-11605,CA-2012-158792,26-12-2012,02-01-2013,Standard Class
PH-18790,CA-2014-113558,22-10-2014,27-10-2014,Standard Class
PH-18790,CA-2014-113558,22-10-2014,27-10-2014,Standard Class
MG-18145,US-2012-138303,03-09-2012,07-09-2012,Standard Class
MG-18145,US-2012-138303,03-09-2012,07-09-2012,Standard Class
MG-18145,US-2012-138303,03-09-2012,07-09-2012,Standard Class
KB-16240,CA-2012-102848,07-11-2012,09-11-2012,Second Class
JC-15340,US-2014-129441,08-09-2014,12-09-2014,Standard Class
RL-19615,CA-2013-168753,30-05-2013,02-06-2013,Second Class
RL-19615,CA-2013-168753,30-05-2013,02-06-2013,Second Class
AA-10375,CA-2013-126613,11-07-2013,17-07-2013,Standard Class
EP-13915,US-2014-122637,04-09-2014,09-09-2014,Second Class
MP-17470,CA-2012-147851,03-12-2012,08-12-2012,Standard Class
DK-12985,CA-2012-134894,07-12-2012,11-12-2012,Standard Class
DK-12985,CA-2012-134894,07-12-2012,11-12-2012,Standard Class
BD-11500,CA-2011-140795,02-02-2011,04-02-2011,First Class
ES-14080,CA-2013-136924,15-07-2013,18-07-2013,First Class
LM-17065,US-2012-120131,18-12-2012,23-12-2012,Standard Class
PG-18895,CA-2011-103849,11-05-2011,16-05-2011,Standard Class
PG-18895,CA-2011-103849,11-05-2011,16-05-2011,Standard Class
PG-18895,CA-2011-103849,11-05-2011,16-05-2011,Standard Class
AS-10135,CA-2014-162929,20-11-2014,23-11-2014,First Class
AS-10135,CA-2014-162929,20-11-2014,23-11-2014,First Class
DK-13225,CA-2012-113173,15-11-2012,17-11-2012,Second Class
DK-13225,CA-2012-113173,15-11-2012,17-11-2012,Second Class
DK-13225,CA-2012-113173,15-11-2012,17-11-2012,Second Class
BD-11320,CA-2013-136406,16-04-2013,18-04-2013,Second Class
RC-19960,CA-2014-112774,12-09-2014,13-09-2014,First Class
GT-14710,CA-2014-101945,25-11-2014,29-11-2014,Standard Class
DK-13225,CA-2014-100650,30-06-2014,04-07-2014,Second Class
AJ-10945,CA-2011-155852,03-03-2011,07-03-2011,Second Class
OT-18730,CA-2013-113243,11-06-2013,16-06-2013,Standard Class
OT-18730,CA-2013-113243,11-06-2013,16-06-2013,Standard Class
OT-18730,CA-2013-113243,11-06-2013,16-06-2013,Standard Class
LP-17080,CA-2014-118731,21-11-2014,23-11-2014,Second Class
LP-17080,CA-2014-118731,21-11-2014,23-11-2014,Second Class
CA-12775,CA-2011-145576,14-09-2011,18-09-2011,Second Class
CA-12775,CA-2011-145576,14-09-2011,18-09-2011,Second Class
JF-15490,CA-2012-130736,07-12-2012,09-12-2012,First Class
JF-15490,CA-2012-130736,07-12-2012,09-12-2012,First Class
FP-14320,CA-2014-137099,08-12-2014,11-12-2014,First Class
EB-13840,CA-2014-156951,02-10-2014,09-10-2014,Standard Class
EB-13840,CA-2014-156951,02-10-2014,09-10-2014,Standard Class
EB-13840,CA-2014-156951,02-10-2014,09-10-2014,Standard Class
EB-13840,CA-2014-156951,02-10-2014,09-10-2014,Standard Class
JF-15415,CA-2014-164826,29-12-2014,05-01-2015,Standard Class
JF-15415,CA-2014-164826,29-12-2014,05-01-2015,Standard Class
JF-15415,CA-2014-164826,29-12-2014,05-01-2015,Standard Class
JF-15415,CA-2014-164826,29-12-2014,05-01-2015,Standard Class
SF-20200,CA-2013-127250,04-11-2013,08-11-2013,Standard Class
TG-21640,CA-2012-149713,18-09-2012,22-09-2012,Second Class
TG-21640,CA-2012-149713,18-09-2012,22-09-2012,Second Class
TG-21640,CA-2012-149713,18-09-2012,22-09-2012,Second Class
CS-11950,CA-2014-118640,21-07-2014,27-07-2014,Standard Class
CS-11950,CA-2014-118640,21-07-2014,27-07-2014,Standard Class
CC-12145,CA-2012-132906,10-09-2012,14-09-2012,Standard Class
DV-13465,CA-2014-145233,02-12-2014,06-12-2014,Standard Class
DV-13465,CA-2014-145233,02-12-2014,06-12-2014,Standard Class
DV-13465,CA-2014-145233,02-12-2014,06-12-2014,Standard Class
DV-13465,CA-2014-145233,02-12-2014,06-12-2014,Standard Class
DV-13465,CA-2014-145233,02-12-2014,06-12-2014,Standard Class
BD-11725,CA-2012-128139,03-07-2012,09-07-2012,Standard Class
BD-11725,CA-2012-128139,03-07-2012,09-07-2012,Standard Class
ZC-21910,US-2013-156986,21-03-2013,25-03-2013,Standard Class
ZC-21910,US-2013-156986,21-03-2013,25-03-2013,Standard Class
ZC-21910,US-2013-156986,21-03-2013,25-03-2013,Standard Class
ZC-21910,US-2013-156986,21-03-2013,25-03-2013,Standard Class
MS-17830,CA-2011-135405,10-01-2011,14-01-2011,Standard Class
MS-17830,CA-2011-135405,10-01-2011,14-01-2011,Standard Class
LR-16915,CA-2011-131450,08-08-2011,15-08-2011,Standard Class
LR-16915,CA-2011-131450,08-08-2011,15-08-2011,Standard Class
LR-16915,CA-2011-131450,08-08-2011,15-08-2011,Standard Class
LR-16915,CA-2011-131450,08-08-2011,15-08-2011,Standard Class
TP-21130,CA-2013-120180,15-07-2013,17-07-2013,First Class
CK-12205,US-2013-100720,17-07-2013,22-07-2013,Standard Class
CK-12205,US-2013-100720,17-07-2013,22-07-2013,Standard Class
CK-12205,US-2013-100720,17-07-2013,22-07-2013,Standard Class
AS-10240,CA-2011-149958,15-03-2011,19-03-2011,Standard Class
AS-10240,CA-2011-149958,15-03-2011,19-03-2011,Standard Class
AS-10240,CA-2011-149958,15-03-2011,19-03-2011,Standard Class
AS-10240,CA-2011-149958,15-03-2011,19-03-2011,Standard Class
AS-10240,CA-2011-149958,15-03-2011,19-03-2011,Standard Class
AR-10510,US-2011-105767,23-05-2011,27-05-2011,Standard Class
AR-10510,US-2011-105767,23-05-2011,27-05-2011,Standard Class
AR-10510,US-2011-105767,23-05-2011,27-05-2011,Standard Class
NB-18655,CA-2013-161816,29-04-2013,02-05-2013,First Class
NB-18655,CA-2013-161816,29-04-2013,02-05-2013,First Class
GD-14590,CA-2013-121223,12-09-2013,14-09-2013,Second Class
GD-14590,CA-2013-121223,12-09-2013,14-09-2013,Second Class
CK-12595,CA-2014-138611,15-11-2014,18-11-2014,Second Class
CK-12595,CA-2014-138611,15-11-2014,18-11-2014,Second Class
NG-18355,CA-2014-117947,19-08-2014,24-08-2014,Second Class
NG-18355,CA-2014-117947,19-08-2014,24-08-2014,Second Class
NG-18355,CA-2014-117947,19-08-2014,24-08-2014,Second Class
NG-18355,CA-2014-117947,19-08-2014,24-08-2014,Second Class
NG-18355,CA-2014-117947,19-08-2014,24-08-2014,Second Class
CA-12265,US-2011-111171,26-12-2011,31-12-2011,Standard Class
SF-20965,CA-2012-138009,29-11-2012,03-12-2012,Standard Class
SF-20965,CA-2012-138009,29-11-2012,03-12-2012,Standard Class
SF-20965,CA-2012-138009,29-11-2012,03-12-2012,Standard Class
SF-20965,CA-2012-138009,29-11-2012,03-12-2012,Standard Class
MO-17800,CA-2014-163020,16-09-2014,20-09-2014,Standard Class
AT-10735,CA-2014-153787,20-05-2014,24-05-2014,Standard Class
LC-17140,CA-2014-133431,18-12-2014,22-12-2014,Standard Class
LC-17140,CA-2014-133431,18-12-2014,22-12-2014,Standard Class
FM-14380,US-2013-135720,12-12-2013,14-12-2013,Second Class
FM-14380,US-2013-135720,12-12-2013,14-12-2013,Second Class
FM-14380,US-2013-135720,12-12-2013,14-12-2013,Second Class
BD-11605,CA-2014-144694,25-09-2014,27-09-2014,Second Class
BD-11605,CA-2014-144694,25-09-2014,27-09-2014,Second Class
DJ-13420,CA-2012-168004,04-10-2012,09-10-2012,Second Class
ME-17725,US-2013-123470,16-08-2013,22-08-2013,Standard Class
ME-17725,US-2013-123470,16-08-2013,22-08-2013,Standard Class
RB-19465,CA-2013-115917,21-05-2013,26-05-2013,Standard Class
RB-19465,CA-2013-115917,21-05-2013,26-05-2013,Standard Class
JD-16150,CA-2013-147067,19-12-2013,23-12-2013,Standard Class
JL-15835,CA-2014-167913,31-07-2014,04-08-2014,Second Class
JL-15835,CA-2014-167913,31-07-2014,04-08-2014,Second Class
SC-20305,CA-2014-106103,11-06-2014,16-06-2014,Standard Class
TW-21025,US-2014-127719,22-07-2014,26-07-2014,Standard Class
CC-12430,CA-2014-126221,31-12-2014,06-01-2015,Standard Class
BB-10990,CA-2013-103947,02-04-2013,09-04-2013,Standard Class
BB-10990,CA-2013-103947,02-04-2013,09-04-2013,Standard Class
AR-10825,CA-2013-160745,12-12-2013,17-12-2013,Second Class
AR-10825,CA-2013-160745,12-12-2013,17-12-2013,Second Class
AR-10825,CA-2013-160745,12-12-2013,17-12-2013,Second Class
SR-20740,CA-2013-132661,24-10-2013,30-10-2013,Standard Class
AR-10405,CA-2014-140844,20-06-2014,24-06-2014,Standard Class
AR-10405,CA-2014-140844,20-06-2014,24-06-2014,Standard Class
CR-12730,CA-2013-137239,23-08-2013,29-08-2013,Standard Class
CR-12730,CA-2013-137239,23-08-2013,29-08-2013,Standard Class
CR-12730,CA-2013-137239,23-08-2013,29-08-2013,Standard Class
EH-14125,US-2013-156097,20-09-2013,20-09-2013,Same Day
EH-14125,US-2013-156097,20-09-2013,20-09-2013,Same Day
CB-12025,CA-2012-146563,24-08-2012,28-08-2012,Standard Class
CB-12025,CA-2012-146563,24-08-2012,28-08-2012,Standard Class
CB-12025,CA-2012-146563,24-08-2012,28-08-2012,Standard Class
CB-12025,CA-2012-146563,24-08-2012,28-08-2012,Standard Class
SP-20545,CA-2013-123666,27-03-2013,31-03-2013,Standard Class
RC-19825,CA-2013-143308,05-11-2013,05-11-2013,Same Day
TH-21235,CA-2014-132682,09-06-2014,11-06-2014,Second Class
TH-21235,CA-2014-132682,09-06-2014,11-06-2014,Second Class
TH-21235,CA-2014-132682,09-06-2014,11-06-2014,Second Class
RP-19390,CA-2011-156314,24-12-2011,26-12-2011,First Class
MO-17800,US-2014-106663,10-06-2014,14-06-2014,Standard Class
MO-17800,US-2014-106663,10-06-2014,14-06-2014,Standard Class
MO-17800,US-2014-106663,10-06-2014,14-06-2014,Standard Class
TD-20995,CA-2014-111178,16-06-2014,23-06-2014,Standard Class
RB-19570,CA-2014-130351,06-12-2014,09-12-2014,First Class
RB-19570,CA-2014-130351,06-12-2014,09-12-2014,First Class
RB-19570,CA-2014-130351,06-12-2014,09-12-2014,First Class
CD-11980,US-2014-119438,19-03-2014,24-03-2014,Standard Class
CD-11980,US-2014-119438,19-03-2014,24-03-2014,Standard Class
CD-11980,US-2014-119438,19-03-2014,24-03-2014,Standard Class
CD-11980,US-2014-119438,19-03-2014,24-03-2014,Standard Class
DJ-13630,CA-2013-164511,20-11-2013,25-11-2013,Standard Class
DJ-13630,CA-2013-164511,20-11-2013,25-11-2013,Standard Class
DJ-13630,CA-2013-164511,20-11-2013,25-11-2013,Standard Class
GT-14635,US-2014-168116,05-11-2014,05-11-2014,Same Day
GT-14635,US-2014-168116,05-11-2014,05-11-2014,Same Day
MC-17845,CA-2011-157784,05-07-2011,08-07-2011,First Class
MC-17845,CA-2011-157784,05-07-2011,08-07-2011,First Class
MC-17845,CA-2011-157784,05-07-2011,08-07-2011,First Class
RA-19285,CA-2014-161480,26-12-2014,30-12-2014,Standard Class
NP-18325,US-2011-117135,21-06-2011,23-06-2011,Second Class
NP-18325,US-2011-117135,21-06-2011,23-06-2011,Second Class
NP-18325,US-2011-117135,21-06-2011,23-06-2011,Second Class
AB-10165,CA-2012-131534,28-03-2012,02-04-2012,Standard Class
AB-10165,CA-2012-131534,28-03-2012,02-04-2012,Standard Class
JO-15550,CA-2012-119291,14-05-2012,17-05-2012,First Class
JO-15550,CA-2012-119291,14-05-2012,17-05-2012,First Class
JO-15550,CA-2012-119291,14-05-2012,17-05-2012,First Class
JO-15550,CA-2012-119291,14-05-2012,17-05-2012,First Class
JO-15550,CA-2012-119291,14-05-2012,17-05-2012,First Class
JO-15550,CA-2012-119291,14-05-2012,17-05-2012,First Class
JO-15550,CA-2012-119291,14-05-2012,17-05-2012,First Class
Dl-13600,CA-2014-114552,03-09-2014,09-09-2014,Standard Class
AS-10285,CA-2013-163755,05-11-2013,09-11-2013,Second Class
JK-15370,CA-2012-142027,09-04-2012,14-04-2012,Standard Class
BN-11470,CA-2011-138527,12-09-2011,17-09-2011,Standard Class
BN-11470,CA-2011-138527,12-09-2011,17-09-2011,Standard Class
BN-11470,CA-2011-138527,12-09-2011,17-09-2011,Standard Class
DP-13165,CA-2011-112158,02-12-2011,04-12-2011,First Class
DP-13165,CA-2011-112158,02-12-2011,04-12-2011,First Class
DP-13165,CA-2011-112158,02-12-2011,04-12-2011,First Class
TH-21550,CA-2011-113887,05-04-2011,07-04-2011,First Class
AP-10915,CA-2014-146136,04-09-2014,08-09-2014,Standard Class
RS-19765,US-2014-100048,20-05-2014,25-05-2014,Standard Class
RS-19765,US-2014-100048,20-05-2014,25-05-2014,Standard Class
RS-19765,US-2014-100048,20-05-2014,25-05-2014,Standard Class
Dl-13600,CA-2011-153150,01-07-2011,06-07-2011,Second Class
SV-20365,CA-2011-130092,12-01-2011,15-01-2011,First Class
KC-16540,CA-2014-108910,25-09-2014,30-09-2014,Standard Class
CK-12325,CA-2011-104472,02-06-2011,07-06-2011,Standard Class
CK-12325,CA-2011-104472,02-06-2011,07-06-2011,Standard Class
RD-19810,CA-2013-112942,13-02-2013,18-02-2013,Standard Class
MP-17965,CA-2013-142335,16-12-2013,20-12-2013,Standard Class
MP-17965,CA-2013-142335,16-12-2013,20-12-2013,Standard Class
MR-17545,CA-2011-117429,07-10-2011,13-10-2011,Standard Class
SC-20695,CA-2013-114713,08-07-2013,13-07-2013,Standard Class
JF-15355,CA-2014-144113,17-09-2014,21-09-2014,Standard Class
JF-15355,CA-2014-144113,17-09-2014,21-09-2014,Standard Class
EG-13900,US-2013-150861,04-12-2013,07-12-2013,First Class
EG-13900,US-2013-150861,04-12-2013,07-12-2013,First Class
EG-13900,US-2013-150861,04-12-2013,07-12-2013,First Class
EG-13900,US-2013-150861,04-12-2013,07-12-2013,First Class
EG-13900,US-2013-150861,04-12-2013,07-12-2013,First Class
DS-13030,CA-2014-131954,22-01-2014,26-01-2014,Standard Class
DS-13030,CA-2014-131954,22-01-2014,26-01-2014,Standard Class
DS-13030,CA-2014-131954,22-01-2014,26-01-2014,Standard Class
DS-13030,CA-2014-131954,22-01-2014,26-01-2014,Standard Class
DS-13030,CA-2014-131954,22-01-2014,26-01-2014,Standard Class
DS-13030,CA-2014-131954,22-01-2014,26-01-2014,Standard Class
